Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
13356,1873,1,406.8399963,2,4,3,243,9,Recent Customers
13357,1873,1,411.3599854,2,4,3,243,9,Recent Customers
13358,1873,1,420.3999939,2,4,3,243,9,Recent Customers
13359,1873,1,427.1799927,2,4,3,243,9,Recent Customers
13360,1872,1,429.4400024,2,4,3,243,9,Recent Customers
13361,1872,1,433.9599915,2,4,3,243,9,Recent Customers
13362,1872,1,438.480011,2,4,3,243,9,Recent Customers
13363,1872,1,443.0,2,4,3,243,9,Recent Customers
13364,1872,1,447.519989,2,4,3,243,9,Recent Customers
13365,1872,1,452.0400085,2,4,3,243,9,Recent Customers
13366,1872,1,339.0299988,2,4,3,243,9,Recent Customers
13367,1872,1,361.6300049,2,4,3,243,9,Recent Customers
13368,1872,1,370.6700134,2,4,3,243,9,Recent Customers
13369,1872,1,375.1900024,2,4,3,243,9,Recent Customers
13370,1872,1,379.7099915,2,4,3,243,9,Recent Customers
13371,1872,1,384.230011,2,4,3,243,9,Recent Customers
13372,1872,1,393.269989,2,4,3,243,9,Recent Customers
13373,1872,1,397.7999878,2,4,3,243,9,Recent Customers
13374,1872,1,406.8399963,2,4,3,243,9,Recent Customers
13375,1872,1,411.3599854,2,4,3,243,9,Recent Customers
13376,1872,1,420.3999939,2,4,3,243,9,Recent Customers
13377,1872,1,427.1799927,2,4,3,243,9,Recent Customers
13378,1872,1,429.4400024,2,4,3,243,9,Recent Customers
13379,1872,1,433.9599915,2,4,3,243,9,Recent Customers
13380,1872,1,438.480011,2,4,3,243,9,Recent Customers
13381,1872,1,443.0,2,4,3,243,9,Recent Customers
13382,1872,1,447.519989,2,4,3,243,9,Recent Customers
13383,1872,1,452.0400085,2,4,3,243,9,Recent Customers
13384,1872,1,339.0299988,2,4,3,243,9,Recent Customers
13385,1872,1,361.6300049,2,4,3,243,9,Recent Customers
13386,1872,1,370.6700134,2,4,3,243,9,Recent Customers
13387,1872,1,375.1900024,2,4,3,243,9,Recent Customers
13388,1872,1,379.7099915,2,4,3,243,9,Recent Customers
13389,1872,1,384.230011,2,4,3,243,9,Recent Customers
13390,1872,1,393.269989,2,4,3,243,9,Recent Customers
13391,1872,1,397.7999878,2,4,3,243,9,Recent Customers
13392,1872,1,406.8399963,2,4,3,243,9,Recent Customers
13393,1872,1,411.3599854,2,4,3,243,9,Recent Customers
13394,1872,1,420.3999939,2,4,3,243,9,Recent Customers
13395,1872,1,427.1799927,2,4,3,243,9,Recent Customers
13396,1872,1,429.4400024,2,4,3,243,9,Recent Customers
13397,1872,1,433.9599915,2,4,3,243,9,Recent Customers
13398,1872,1,438.480011,2,4,3,243,9,Recent Customers
13399,1872,1,443.0,2,4,3,243,9,Recent Customers
13400,1872,1,447.519989,2,4,3,243,9,Recent Customers
13401,1872,1,452.0400085,2,4,3,243,9,Recent Customers
13402,1872,1,339.0299988,2,4,3,243,9,Recent Customers
13403,1872,1,361.6300049,2,4,3,243,9,Recent Customers
13404,1872,1,370.6700134,2,4,3,243,9,Recent Customers
13405,1872,1,375.1900024,2,4,3,243,9,Recent Customers
13406,1872,1,379.7099915,2,4,3,243,9,Recent Customers
13407,1872,1,384.230011,2,4,3,243,9,Recent Customers
13408,1872,1,393.269989,2,4,3,243,9,Recent Customers
13409,1872,1,397.7999878,2,4,3,243,9,Recent Customers
13410,1872,1,406.8399963,2,4,3,243,9,Recent Customers
13411,1872,1,411.3599854,2,4,3,243,9,Recent Customers
13412,1872,1,420.3999939,2,4,3,243,9,Recent Customers
13413,1872,1,427.1799927,2,4,3,243,9,Recent Customers
13414,1872,1,429.4400024,2,4,3,243,9,Recent Customers
13415,1872,1,433.9599915,2,4,3,243,9,Recent Customers
13416,1872,1,438.480011,2,4,3,243,9,Recent Customers
13417,1872,1,443.0,2,4,3,243,9,Recent Customers
13418,1872,1,447.519989,2,4,3,243,9,Recent Customers
13419,1872,1,452.0400085,2,4,3,243,9,Recent Customers
13420,1872,1,339.0299988,2,4,3,243,9,Recent Customers
13421,1872,1,361.6300049,2,4,3,243,9,Recent Customers
13422,1872,1,370.6700134,2,4,3,243,9,Recent Customers
13423,1872,1,375.1900024,2,4,3,243,9,Recent Customers
13424,1872,1,379.7099915,2,4,3,243,9,Recent Customers
13425,1872,1,384.230011,2,4,3,243,9,Recent Customers
13426,1872,1,393.269989,2,4,3,243,9,Recent Customers
13427,1872,1,397.7999878,2,4,3,243,9,Recent Customers
13428,1872,1,406.8399963,2,4,3,243,9,Recent Customers
13429,1871,1,411.3599854,2,4,3,243,9,Recent Customers
13430,1871,1,420.3999939,2,4,3,243,9,Recent Customers
13431,1871,1,427.1799927,2,4,3,243,9,Recent Customers
13432,1871,1,429.4400024,2,4,3,243,9,Recent Customers
13433,1871,1,433.9599915,2,4,3,243,9,Recent Customers
13434,1871,1,438.480011,2,4,3,243,9,Recent Customers
13435,1871,1,443.0,2,4,3,243,9,Recent Customers
13436,1871,1,447.519989,2,4,3,243,9,Recent Customers
13437,1871,1,452.0400085,2,4,3,243,9,Recent Customers
13438,1871,1,339.0299988,2,4,3,243,9,Recent Customers
13439,1871,1,361.6300049,2,4,3,243,9,Recent Customers
13440,1871,1,370.6700134,2,4,3,243,9,Recent Customers
13441,1871,1,375.1900024,2,4,3,243,9,Recent Customers
13442,1871,1,379.7099915,2,4,3,243,9,Recent Customers
13443,1871,1,384.230011,2,4,3,243,9,Recent Customers
13444,1871,1,393.269989,2,4,3,243,9,Recent Customers
13445,1871,1,397.7999878,2,4,3,243,9,Recent Customers
13446,1871,1,406.8399963,2,4,3,243,9,Recent Customers
13447,1871,1,411.3599854,2,4,3,243,9,Recent Customers
13448,1871,1,420.3999939,2,4,3,243,9,Recent Customers
13449,1871,1,427.1799927,2,4,3,243,9,Recent Customers
13450,1871,1,429.4400024,2,4,3,243,9,Recent Customers
13451,1871,1,433.9599915,2,4,3,243,9,Recent Customers
13452,1871,1,438.480011,2,4,3,243,9,Recent Customers
13453,1871,1,443.0,2,4,3,243,9,Recent Customers
13454,1871,1,447.519989,2,4,3,243,9,Recent Customers
13455,1871,1,452.0400085,2,4,3,243,9,Recent Customers
13456,1871,1,339.0299988,2,4,3,243,9,Recent Customers
13457,1871,1,361.6300049,2,4,3,243,9,Recent Customers
13458,1871,1,370.6700134,2,4,3,243,9,Recent Customers
13459,1871,1,375.1900024,2,4,3,243,9,Recent Customers
13460,1871,1,379.7099915,2,4,3,243,9,Recent Customers
13461,1871,1,384.230011,2,4,3,243,9,Recent Customers
13462,1871,1,393.269989,2,4,3,243,9,Recent Customers
13463,1871,1,397.7999878,2,4,3,243,9,Recent Customers
13464,1871,1,406.8399963,2,4,3,243,9,Recent Customers
13465,1871,1,411.3599854,2,4,3,243,9,Recent Customers
13466,1871,1,420.3999939,2,4,3,243,9,Recent Customers
13467,1871,1,427.1799927,2,4,3,243,9,Recent Customers
13468,1871,1,429.4400024,2,4,3,243,9,Recent Customers
13469,1871,1,433.9599915,2,4,3,243,9,Recent Customers
13470,1871,1,438.480011,2,4,3,243,9,Recent Customers
13471,1871,1,443.0,2,4,3,243,9,Recent Customers
13472,1871,1,447.519989,2,4,3,243,9,Recent Customers
13473,1871,1,452.0400085,2,4,3,243,9,Recent Customers
13474,1871,1,339.0299988,2,4,3,243,9,Recent Customers
13475,1871,1,361.6300049,2,4,3,243,9,Recent Customers
13476,1871,1,370.6700134,2,4,3,243,9,Recent Customers
13477,1871,1,375.1900024,2,4,3,243,9,Recent Customers
13478,1871,1,379.7099915,2,4,3,243,9,Recent Customers
13479,1871,1,384.230011,2,4,3,243,9,Recent Customers
13480,1871,1,393.269989,2,4,3,243,9,Recent Customers
13481,1871,1,397.7999878,2,4,3,243,9,Recent Customers
13482,1871,1,406.8399963,2,4,3,243,9,Recent Customers
13483,1871,1,411.3599854,2,4,3,243,9,Recent Customers
13484,1871,1,420.3999939,2,4,3,243,9,Recent Customers
13485,1871,1,427.1799927,2,4,3,243,9,Recent Customers
13486,1871,1,429.4400024,2,4,3,243,9,Recent Customers
13487,1871,1,433.9599915,2,4,3,243,9,Recent Customers
13488,1871,1,438.480011,2,4,3,243,9,Recent Customers
13489,1871,1,443.0,2,4,3,243,9,Recent Customers
13490,1871,1,447.519989,2,4,3,243,9,Recent Customers
13491,1871,1,452.0400085,2,4,3,243,9,Recent Customers
13492,1871,1,339.0299988,2,4,3,243,9,Recent Customers
13493,1871,1,361.6300049,2,4,3,243,9,Recent Customers
13494,1871,1,370.6700134,2,4,3,243,9,Recent Customers
13495,1871,1,375.1900024,2,4,3,243,9,Recent Customers
13496,1871,1,379.7099915,2,4,3,243,9,Recent Customers
13497,1870,1,384.230011,2,4,3,243,9,Recent Customers
13498,1870,1,393.269989,2,4,3,243,9,Recent Customers
13499,1870,1,397.7999878,2,4,3,243,9,Recent Customers
13500,1870,1,406.8399963,2,4,3,243,9,Recent Customers
13501,1870,1,411.3599854,2,4,3,243,9,Recent Customers
13502,1870,1,420.3999939,2,4,3,243,9,Recent Customers
13503,1870,1,427.1799927,2,4,3,243,9,Recent Customers
13504,1870,1,429.4400024,2,4,3,243,9,Recent Customers
13505,1870,1,433.9599915,2,4,3,243,9,Recent Customers
13506,1870,1,438.480011,2,4,3,243,9,Recent Customers
13507,1870,1,443.0,2,4,3,243,9,Recent Customers
13508,1870,1,447.519989,2,4,3,243,9,Recent Customers
13509,1870,1,452.0400085,2,4,3,243,9,Recent Customers
13510,1870,1,339.0299988,2,4,3,243,9,Recent Customers
13511,1870,1,361.6300049,2,4,3,243,9,Recent Customers
13512,1870,1,370.6700134,2,4,3,243,9,Recent Customers
13513,1870,1,375.1900024,2,4,3,243,9,Recent Customers
13514,1870,1,379.7099915,2,4,3,243,9,Recent Customers
13515,1870,1,384.230011,2,4,3,243,9,Recent Customers
13516,1870,1,393.269989,2,4,3,243,9,Recent Customers
13517,1870,1,397.7999878,2,4,3,243,9,Recent Customers
13518,1870,1,406.8399963,2,4,3,243,9,Recent Customers
13519,1870,1,411.3599854,2,4,3,243,9,Recent Customers
13520,1870,1,420.3999939,2,4,3,243,9,Recent Customers
13521,1870,1,427.1799927,2,4,3,243,9,Recent Customers
13522,1870,1,429.4400024,2,4,3,243,9,Recent Customers
13523,1870,1,433.9599915,2,4,3,243,9,Recent Customers
13524,1870,1,438.480011,2,4,3,243,9,Recent Customers
13525,1870,1,443.0,2,4,3,243,9,Recent Customers
13526,1870,1,447.519989,2,4,3,243,9,Recent Customers
13527,1870,1,452.0400085,2,4,3,243,9,Recent Customers
13528,1870,1,339.0299988,2,4,3,243,9,Recent Customers
13529,1870,1,361.6300049,2,4,3,243,9,Recent Customers
13530,1870,1,370.6700134,2,4,3,243,9,Recent Customers
13531,1870,1,375.1900024,2,4,3,243,9,Recent Customers
13532,1870,1,379.7099915,2,4,3,243,9,Recent Customers
13533,1870,1,384.230011,2,4,3,243,9,Recent Customers
13534,1870,1,393.269989,2,4,3,243,9,Recent Customers
13535,1870,1,349.9599915,2,4,3,243,9,Recent Customers
13536,1870,1,353.5299988,2,4,3,243,9,Recent Customers
13537,1870,1,357.1000061,2,4,3,243,9,Recent Customers
13538,1870,1,267.8299866,2,4,3,243,9,Recent Customers
13539,1870,1,285.6799927,2,4,3,243,9,Recent Customers
13540,1870,1,292.8200073,2,4,3,243,9,Recent Customers
13541,1870,1,296.3900146,2,4,3,243,9,Recent Customers
13542,1870,1,299.9599915,2,4,3,243,9,Recent Customers
13543,1870,1,303.5400085,2,4,3,243,9,Recent Customers
13544,1870,1,310.6799927,2,4,3,243,9,Recent Customers
13545,1870,1,314.25,2,4,3,243,9,Recent Customers
13546,1870,1,321.3900146,2,4,3,243,9,Recent Customers
13547,1870,1,324.9599915,2,4,3,243,9,Recent Customers
13548,1870,1,332.1000061,2,4,3,243,9,Recent Customers
13549,1870,1,337.4599915,2,4,3,243,9,Recent Customers
13550,1870,1,339.25,2,4,3,243,9,Recent Customers
13551,1870,1,342.8200073,2,4,3,243,9,Recent Customers
13552,1870,1,346.3900146,2,4,3,243,9,Recent Customers
13553,1870,1,349.9599915,2,4,3,243,9,Recent Customers
13554,1870,1,353.5299988,2,4,3,243,9,Recent Customers
13555,1870,1,357.1000061,2,4,3,243,9,Recent Customers
13556,1870,1,267.8299866,2,4,3,243,9,Recent Customers
13557,1870,1,285.6799927,2,4,3,243,9,Recent Customers
13558,1870,1,292.8200073,2,4,3,243,9,Recent Customers
13559,1870,1,296.3900146,2,4,3,243,9,Recent Customers
13560,1870,1,299.9599915,2,4,3,243,9,Recent Customers
13561,1870,1,303.5400085,2,4,3,243,9,Recent Customers
13562,1870,1,310.6799927,2,4,3,243,9,Recent Customers
13563,1870,1,314.25,2,4,3,243,9,Recent Customers
13564,1870,1,321.3900146,2,4,3,243,9,Recent Customers
13565,1870,1,324.9599915,2,4,3,243,9,Recent Customers
13566,1869,1,332.1000061,2,4,3,243,9,Recent Customers
13567,1869,1,337.4599915,2,4,3,243,9,Recent Customers
13568,1869,1,339.25,2,4,3,243,9,Recent Customers
13569,1869,1,342.8200073,2,4,3,243,9,Recent Customers
13570,1869,1,346.3900146,2,4,3,243,9,Recent Customers
13571,1869,1,349.9599915,2,4,3,243,9,Recent Customers
13572,1869,1,353.5299988,2,4,3,243,9,Recent Customers
13573,1869,1,357.1000061,2,4,3,243,9,Recent Customers
13574,1869,1,267.8299866,2,4,3,243,9,Recent Customers
13575,1869,1,285.6799927,2,4,3,243,9,Recent Customers
13576,1869,1,292.8200073,2,4,3,243,9,Recent Customers
13577,1869,1,296.3900146,2,4,3,243,9,Recent Customers
13578,1869,1,299.9599915,2,4,3,243,9,Recent Customers
13579,1869,1,303.5400085,2,4,3,243,9,Recent Customers
13580,1869,1,310.6799927,2,4,3,243,9,Recent Customers
13581,1869,1,314.25,2,4,3,243,9,Recent Customers
13582,1869,1,321.3900146,2,4,3,243,9,Recent Customers
13583,1869,1,324.9599915,2,4,3,243,9,Recent Customers
13584,1869,1,332.1000061,2,4,3,243,9,Recent Customers
13585,1869,1,337.4599915,2,4,3,243,9,Recent Customers
13586,1869,1,339.25,2,4,3,243,9,Recent Customers
13587,1869,1,342.8200073,2,4,3,243,9,Recent Customers
13588,1869,1,346.3900146,2,4,3,243,9,Recent Customers
13589,1869,1,349.9599915,2,4,3,243,9,Recent Customers
13590,1869,1,353.5299988,2,4,3,243,9,Recent Customers
13591,1869,1,357.1000061,2,4,3,243,9,Recent Customers
13592,1869,1,267.8299866,2,4,3,243,9,Recent Customers
13593,1869,1,285.6799927,2,4,3,243,9,Recent Customers
13594,1869,1,292.8200073,2,4,3,243,9,Recent Customers
13595,1869,1,296.3900146,2,4,3,243,9,Recent Customers
13596,1869,1,299.9599915,2,4,3,243,9,Recent Customers
13597,1869,1,303.5400085,2,4,3,243,9,Recent Customers
13598,1869,1,310.6799927,2,4,3,243,9,Recent Customers
13599,1869,1,314.25,2,4,3,243,9,Recent Customers
13600,1869,1,321.3900146,2,4,3,243,9,Recent Customers
13601,1869,1,324.9599915,2,4,3,243,9,Recent Customers
13602,1869,1,332.1000061,2,4,3,243,9,Recent Customers
13603,1869,1,337.4599915,2,4,3,243,9,Recent Customers
13604,1869,1,339.25,2,4,3,243,9,Recent Customers
13605,1869,1,342.8200073,2,4,3,243,9,Recent Customers
13606,1869,1,346.3900146,2,4,3,243,9,Recent Customers
13607,1869,1,349.9599915,2,4,3,243,9,Recent Customers
13608,1869,1,353.5299988,2,4,3,243,9,Recent Customers
13609,1869,1,357.1000061,2,4,3,243,9,Recent Customers
13610,1869,1,267.8299866,2,4,3,243,9,Recent Customers
13611,1869,1,285.6799927,2,4,3,243,9,Recent Customers
13612,1869,1,292.8200073,2,4,3,243,9,Recent Customers
13613,1869,1,296.3900146,2,4,3,243,9,Recent Customers
13614,1869,1,299.9599915,2,4,3,243,9,Recent Customers
13615,1869,1,303.5400085,2,4,3,243,9,Recent Customers
13616,1869,1,310.6799927,2,4,3,243,9,Recent Customers
13617,1869,1,314.25,2,4,3,243,9,Recent Customers
13618,1869,1,321.3900146,2,4,3,243,9,Recent Customers
13619,1869,1,324.9599915,2,4,3,243,9,Recent Customers
13620,1869,1,332.1000061,2,4,3,243,9,Recent Customers
13621,1869,1,337.4599915,2,4,3,243,9,Recent Customers
13622,1869,1,339.25,2,4,3,243,9,Recent Customers
13623,1869,1,342.8200073,2,4,3,243,9,Recent Customers
13624,1869,1,346.3900146,2,4,3,243,9,Recent Customers
13625,1869,1,349.9599915,2,4,3,243,9,Recent Customers
13626,1869,1,353.5299988,2,4,3,243,9,Recent Customers
13627,1869,1,357.1000061,2,4,3,243,9,Recent Customers
13628,1869,1,267.8299866,2,4,3,243,9,Recent Customers
13629,1869,1,285.6799927,2,4,3,243,9,Recent Customers
13630,1869,1,292.8200073,2,4,3,243,9,Recent Customers
13631,1869,1,296.3900146,2,4,3,243,9,Recent Customers
13632,1869,1,299.9599915,2,4,3,243,9,Recent Customers
13633,1869,1,303.5400085,2,4,3,243,9,Recent Customers
13634,1868,1,310.6799927,2,4,3,243,9,Recent Customers
13635,1868,1,314.25,2,4,3,243,9,Recent Customers
13636,1868,1,321.3900146,2,4,3,243,9,Recent Customers
13637,1868,1,324.9599915,2,4,3,243,9,Recent Customers
13638,1868,1,332.1000061,2,4,3,243,9,Recent Customers
13639,1868,1,337.4599915,2,4,3,243,9,Recent Customers
13640,1868,1,339.25,2,4,3,243,9,Recent Customers
13641,1868,1,342.8200073,2,4,3,243,9,Recent Customers
13642,1868,1,346.3900146,2,4,3,243,9,Recent Customers
13643,1868,1,349.9599915,2,4,3,243,9,Recent Customers
13644,1868,1,353.5299988,2,4,3,243,9,Recent Customers
13645,1868,1,357.1000061,2,4,3,243,9,Recent Customers
13646,1868,1,267.8299866,2,4,3,243,9,Recent Customers
13647,1868,1,285.6799927,2,4,3,243,9,Recent Customers
13648,1868,1,292.8200073,2,4,3,243,9,Recent Customers
13649,1868,1,296.3900146,2,4,3,243,9,Recent Customers
13650,1868,1,299.9599915,2,4,3,243,9,Recent Customers
13651,1868,1,303.5400085,2,4,3,243,9,Recent Customers
13652,1868,1,310.6799927,2,4,3,243,9,Recent Customers
13653,1868,1,314.25,2,4,3,243,9,Recent Customers
13654,1868,1,321.3900146,2,4,3,243,9,Recent Customers
13655,1868,1,324.9599915,2,4,3,243,9,Recent Customers
13656,1868,1,332.1000061,2,4,3,243,9,Recent Customers
13657,1868,1,337.4599915,2,4,3,243,9,Recent Customers
13658,1868,1,339.25,2,4,3,243,9,Recent Customers
13659,1868,1,342.8200073,2,4,3,243,9,Recent Customers
13660,1868,1,346.3900146,2,4,3,243,9,Recent Customers
13661,1868,1,349.9599915,2,4,3,243,9,Recent Customers
13662,1868,1,353.5299988,2,4,3,243,9,Recent Customers
13663,1868,1,357.1000061,2,4,3,243,9,Recent Customers
13664,1868,1,267.8299866,2,4,3,243,9,Recent Customers
13665,1868,1,285.6799927,2,4,3,243,9,Recent Customers
13666,1868,1,292.8200073,2,4,3,243,9,Recent Customers
13667,1868,1,296.3900146,2,4,3,243,9,Recent Customers
13668,1868,1,299.9599915,2,4,3,243,9,Recent Customers
13669,1868,1,303.5400085,2,4,3,243,9,Recent Customers
13670,1868,1,310.6799927,2,4,3,243,9,Recent Customers
13671,1868,1,314.25,2,4,3,243,9,Recent Customers
13672,1868,1,321.3900146,2,4,3,243,9,Recent Customers
13673,1868,1,324.9599915,2,4,3,243,9,Recent Customers
13674,1868,1,332.1000061,2,4,3,243,9,Recent Customers
13675,1868,1,337.4599915,2,4,3,243,9,Recent Customers
13676,1868,1,339.25,2,4,3,243,9,Recent Customers
13677,1868,1,342.8200073,2,4,3,243,9,Recent Customers
13678,1868,1,346.3900146,2,4,3,243,9,Recent Customers
13679,1868,1,349.9599915,2,4,3,243,9,Recent Customers
13680,1868,1,353.5299988,2,4,3,243,9,Recent Customers
13681,1868,1,357.1000061,2,4,3,243,9,Recent Customers
13682,1868,1,267.8299866,2,4,3,243,9,Recent Customers
13683,1868,1,285.6799927,2,4,3,243,9,Recent Customers
13684,1868,1,292.8200073,2,4,3,243,9,Recent Customers
13685,1868,1,296.3900146,2,4,3,243,9,Recent Customers
13686,1868,1,299.9599915,2,4,3,243,9,Recent Customers
13687,1868,1,303.5400085,2,4,3,243,9,Recent Customers
13688,1868,1,310.6799927,2,4,3,243,9,Recent Customers
13689,1868,1,314.25,2,4,3,243,9,Recent Customers
13690,1868,1,321.3900146,2,4,3,243,9,Recent Customers
13691,1868,1,324.9599915,2,4,3,243,9,Recent Customers
13692,1868,1,332.1000061,2,4,3,243,9,Recent Customers
13693,1868,1,337.4599915,2,4,3,243,9,Recent Customers
13694,1868,1,339.25,2,4,3,243,9,Recent Customers
13695,1868,1,342.8200073,2,4,3,243,9,Recent Customers
13696,1868,1,346.3900146,2,4,3,243,9,Recent Customers
13697,1868,1,349.9599915,2,4,3,243,9,Recent Customers
13698,1868,1,353.5299988,2,4,3,243,9,Recent Customers
13699,1868,1,357.1000061,2,4,3,243,9,Recent Customers
13700,1868,1,267.8299866,2,4,3,243,9,Recent Customers
13701,1868,1,285.6799927,2,4,3,243,9,Recent Customers
13702,1868,1,292.8200073,2,4,3,243,9,Recent Customers
13703,1867,1,296.3900146,2,4,3,243,9,Recent Customers
13704,1867,1,299.9599915,2,4,3,243,9,Recent Customers
13705,1867,1,303.5400085,2,4,3,243,9,Recent Customers
13706,1867,1,310.6799927,2,4,3,243,9,Recent Customers
13707,1867,1,314.25,2,4,3,243,9,Recent Customers
13708,1867,1,321.3900146,2,4,3,243,9,Recent Customers
13709,1867,1,324.9599915,2,4,3,243,9,Recent Customers
13710,1867,1,332.1000061,2,4,3,243,9,Recent Customers
13711,1867,1,337.4599915,2,4,3,243,9,Recent Customers
13712,1867,1,339.25,2,4,3,243,9,Recent Customers
13713,1867,1,342.8200073,2,4,3,243,9,Recent Customers
13714,1867,1,346.3900146,2,4,3,243,9,Recent Customers
13715,1867,1,349.9599915,2,4,3,243,9,Recent Customers
13716,1867,1,353.5299988,2,4,3,243,9,Recent Customers
13717,1867,1,357.1000061,2,4,3,243,9,Recent Customers
13718,1867,1,267.8299866,2,4,3,243,9,Recent Customers
13719,1867,1,285.6799927,2,4,3,243,9,Recent Customers
13720,1867,1,292.8200073,2,4,3,243,9,Recent Customers
13721,1867,1,296.3900146,2,4,3,243,9,Recent Customers
13722,1867,1,299.9599915,2,4,3,243,9,Recent Customers
13723,1867,1,303.5400085,2,4,3,243,9,Recent Customers
13724,1867,1,310.6799927,2,4,3,243,9,Recent Customers
13725,1867,1,314.25,2,4,3,243,9,Recent Customers
13726,1867,1,321.3900146,2,4,3,243,9,Recent Customers
13727,1867,1,324.9599915,2,4,3,243,9,Recent Customers
13728,1867,1,332.1000061,2,4,3,243,9,Recent Customers
13729,1867,1,337.4599915,2,4,3,243,9,Recent Customers
13730,1867,1,339.25,2,4,3,243,9,Recent Customers
13731,1867,1,342.8200073,2,4,3,243,9,Recent Customers
13732,1867,1,346.3900146,2,4,3,243,9,Recent Customers
13733,1867,1,349.9599915,2,4,3,243,9,Recent Customers
13734,1867,1,353.5299988,2,4,3,243,9,Recent Customers
13735,1867,1,357.1000061,2,4,3,243,9,Recent Customers
13736,1867,1,267.8299866,2,4,3,243,9,Recent Customers
13737,1867,1,285.6799927,2,4,3,243,9,Recent Customers
13738,1867,1,292.8200073,2,4,3,243,9,Recent Customers
13739,1867,1,296.3900146,2,4,3,243,9,Recent Customers
13740,1867,1,299.9599915,2,4,3,243,9,Recent Customers
13741,1867,1,303.5400085,2,4,3,243,9,Recent Customers
13742,1867,1,310.6799927,2,4,3,243,9,Recent Customers
13743,1867,1,314.25,2,4,3,243,9,Recent Customers
13744,1867,1,321.3900146,2,4,3,243,9,Recent Customers
13745,1867,1,324.9599915,2,4,3,243,9,Recent Customers
